country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Austria,AT,2020-49,GISAID,23078,74,0.3,True,XD,0,50.0,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,True,B.1.1.529,0,14.0,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,True,B.1.617.2,0,14.0,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,True,BA.4,0,14.0,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,True,BA.5,0,14.0,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,True,Other,14,14.0,100.0
Austria,AT,2020-50,GISAID,18701,18,0.1,True,UNK,0,,
Austria,AT,2020-50,GISAID,18701,18,0.1,True,XD,0,14.0,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,True,B.1.1.529,0,63.0,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,True,B.1.617.2,0,63.0,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,True,BA.4,0,63.0,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,True,BA.5,0,63.0,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,True,Other,63,63.0,100.0
Austria,AT,2020-51,GISAID,14864,77,0.5,True,UNK,0,,
Austria,AT,2020-51,GISAID,14864,77,0.5,True,XD,0,63.0,0.0
Austria,AT,2020-52,GISAID,13340,179,1.3,True,B.1.1.529,0,90.0,0.0
Austria,AT,2020-52,GISAID,13340,179,1.3,True,B.1.617.2,0,90.0,0.0
Austria,AT,2020-52,GISAID,13340,179,1.3,True,BA.4,0,90.0,0.0
Austria,AT,2020-52,GISAID,13340,179,1.3,True,BA.5,0,90.0,0.0
Austria,AT,2020-52,GISAID,13340,179,1.3,True,Other,90,90.0,100.0
Austria,AT,2020-52,GISAID,13340,179,1.3,True,UNK,0,,
Austria,AT,2020-52,GISAID,13340,179,1.3,True,XD,0,90.0,0.0
Austria,AT,2020-53,GISAID,14894,403,2.7,True,B.1.1.529,0,311.0,0.0
Austria,AT,2020-53,GISAID,14894,403,2.7,True,B.1.617.2,0,311.0,0.0
Austria,AT,2020-53,GISAID,14894,403,2.7,True,BA.4,0,311.0,0.0
Austria,AT,2020-53,GISAID,14894,403,2.7,True,BA.5,0,311.0,0.0
Austria,AT,2020-53,GISAID,14894,403,2.7,True,Other,311,311.0,100.0
Austria,AT,2020-53,GISAID,14894,403,2.7,True,UNK,0,,
Austria,AT,2020-53,GISAID,14894,403,2.7,True,XD,0,311.0,0.0
Austria,AT,2021-01,GISAID,14633,252,1.7,True,B.1.1.529,0,219.0,0.0
Austria,AT,2021-01,GISAID,14633,252,1.7,True,B.1.617.2,0,219.0,0.0
Austria,AT,2021-01,GISAID,14633,252,1.7,True,BA.4,0,219.0,0.0
Austria,AT,2021-01,GISAID,14633,252,1.7,True,BA.5,0,219.0,0.0
Austria,AT,2021-01,GISAID,14633,252,1.7,True,Other,219,219.0,100.0
Austria,AT,2021-01,GISAID,14633,252,1.7,True,UNK,0,,
Austria,AT,2021-01,GISAID,14633,252,1.7,True,XD,0,219.0,0.0
Austria,AT,2021-02,GISAID,10946,496,4.5,True,B.1.1.529,0,182.0,0.0
Austria,AT,2021-02,GISAID,10946,496,4.5,True,B.1.617.2,2,182.0,1.1
Austria,AT,2021-02,GISAID,10946,496,4.5,True,BA.4,0,182.0,0.0
Austria,AT,2021-02,GISAID,10946,496,4.5,True,BA.5,0,182.0,0.0
Austria,AT,2021-02,GISAID,10946,496,4.5,True,Other,180,182.0,98.9
Austria,AT,2021-02,GISAID,10946,496,4.5,True,UNK,0,,
Austria,AT,2021-02,GISAID,10946,496,4.5,True,XD,0,182.0,0.0
Austria,AT,2021-03,GISAID,10165,866,8.5,True,B.1.1.529,0,98.0,0.0
Austria,AT,2021-03,GISAID,10165,866,8.5,True,B.1.617.2,0,98.0,0.0
Austria,AT,2021-03,GISAID,10165,866,8.5,True,BA.4,0,98.0,0.0
Austria,AT,2021-03,GISAID,10165,866,8.5,True,BA.5,0,98.0,0.0
Austria,AT,2021-03,GISAID,10165,866,8.5,True,Other,98,98.0,100.0
Austria,AT,2021-03,GISAID,10165,866,8.5,True,UNK,0,,
Austria,AT,2021-03,GISAID,10165,866,8.5,True,XD,0,98.0,0.0
Austria,AT,2021-04,GISAID,9513,1565,16.5,True,B.1.1.529,0,275.0,0.0
Austria,AT,2021-04,GISAID,9513,1565,16.5,True,B.1.617.2,0,275.0,0.0
Austria,AT,2021-04,GISAID,9513,1565,16.5,True,BA.4,0,275.0,0.0
Austria,AT,2021-04,GISAID,9513,1565,16.5,True,BA.5,0,275.0,0.0
Austria,AT,2021-04,GISAID,9513,1565,16.5,True,Other,275,275.0,100.0
Austria,AT,2021-04,GISAID,9513,1565,16.5,True,UNK,0,,
Austria,AT,2021-04,GISAID,9513,1565,16.5,True,XD,0,275.0,0.0
Austria,AT,2021-05,GISAID,9119,975,10.7,True,B.1.1.529,0,135.0,0.0
Austria,AT,2021-05,GISAID,9119,975,10.7,True,B.1.617.2,0,135.0,0.0
Austria,AT,2021-05,GISAID,9119,975,10.7,True,BA.4,0,135.0,0.0
Austria,AT,2021-05,GISAID,9119,975,10.7,True,BA.5,0,135.0,0.0
Austria,AT,2021-05,GISAID,9119,975,10.7,True,Other,135,135.0,100.0
Austria,AT,2021-05,GISAID,9119,975,10.7,True,UNK,0,,
Austria,AT,2021-05,GISAID,9119,975,10.7,True,XD,0,135.0,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,True,B.1.1.529,0,300.0,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,True,B.1.617.2,0,300.0,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,True,BA.4,0,300.0,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,True,BA.5,0,300.0,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,True,Other,300,300.0,100.0
Austria,AT,2021-06,GISAID,9457,734,7.8,True,UNK,0,,
Austria,AT,2021-06,GISAID,9457,734,7.8,True,XD,0,300.0,0.0
Austria,AT,2021-07,GISAID,11635,585,5.0,True,B.1.1.529,0,204.0,0.0
Austria,AT,2021-07,GISAID,11635,585,5.0,True,B.1.617.2,0,204.0,0.0
Austria,AT,2021-07,GISAID,11635,585,5.0,True,BA.4,0,204.0,0.0
Austria,AT,2021-07,GISAID,11635,585,5.0,True,BA.5,0,204.0,0.0
Austria,AT,2021-07,GISAID,11635,585,5.0,True,Other,204,204.0,100.0
Austria,AT,2021-07,GISAID,11635,585,5.0,True,UNK,0,,
Austria,AT,2021-07,GISAID,11635,585,5.0,True,XD,0,204.0,0.0
Austria,AT,2021-08,GISAID,14195,430,3.0,True,B.1.1.529,0,290.0,0.0
Austria,AT,2021-08,GISAID,14195,430,3.0,True,B.1.617.2,0,290.0,0.0
Austria,AT,2021-08,GISAID,14195,430,3.0,True,BA.4,0,290.0,0.0
Austria,AT,2021-08,GISAID,14195,430,3.0,True,BA.5,0,290.0,0.0
Austria,AT,2021-08,GISAID,14195,430,3.0,True,Other,290,290.0,100.0
Austria,AT,2021-08,GISAID,14195,430,3.0,True,UNK,0,,
Austria,AT,2021-08,GISAID,14195,430,3.0,True,XD,0,290.0,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,True,B.1.1.529,0,263.0,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,True,B.1.617.2,0,263.0,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,True,BA.4,0,263.0,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,True,BA.5,0,263.0,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,True,Other,263,263.0,100.0
Austria,AT,2021-09,GISAID,16324,812,5.0,True,UNK,0,,
Austria,AT,2021-09,GISAID,16324,812,5.0,True,XD,0,263.0,0.0
Austria,AT,2021-10,GISAID,18225,1556,8.5,True,B.1.1.529,0,393.0,0.0
Austria,AT,2021-10,GISAID,18225,1556,8.5,True,B.1.617.2,0,393.0,0.0
Austria,AT,2021-10,GISAID,18225,1556,8.5,True,BA.4,0,393.0,0.0
Austria,AT,2021-10,GISAID,18225,1556,8.5,True,BA.5,0,393.0,0.0
Austria,AT,2021-10,GISAID,18225,1556,8.5,True,Other,393,393.0,100.0
Austria,AT,2021-10,GISAID,18225,1556,8.5,True,UNK,0,,
Austria,AT,2021-10,GISAID,18225,1556,8.5,True,XD,0,393.0,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,True,B.1.1.529,0,272.0,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,True,B.1.617.2,0,272.0,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,True,BA.4,0,272.0,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,True,BA.5,0,272.0,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,True,Other,272,272.0,100.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,True,UNK,0,,
Austria,AT,2021-11,GISAID,21094,1668,7.9,True,XD,0,272.0,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,True,B.1.1.529,0,241.0,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,True,B.1.617.2,0,241.0,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,True,BA.4,0,241.0,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,True,BA.5,0,241.0,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,True,Other,241,241.0,100.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,True,UNK,0,,
Austria,AT,2021-12,GISAID,22326,2116,9.5,True,XD,0,241.0,0.0
Austria,AT,2021-13,GISAID,20788,1406,6.8,True,B.1.1.529,0,139.0,0.0
Austria,AT,2021-13,GISAID,20788,1406,6.8,True,B.1.617.2,0,139.0,0.0
Austria,AT,2021-13,GISAID,20788,1406,6.8,True,BA.4,0,139.0,0.0
Austria,AT,2021-13,GISAID,20788,1406,6.8,True,BA.5,0,139.0,0.0
Austria,AT,2021-13,GISAID,20788,1406,6.8,True,Other,139,139.0,100.0
Austria,AT,2021-13,GISAID,20788,1406,6.8,True,UNK,0,,
Austria,AT,2021-13,GISAID,20788,1406,6.8,True,XD,0,139.0,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,True,B.1.1.529,0,188.0,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,True,B.1.617.2,0,188.0,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,True,BA.4,0,188.0,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,True,BA.5,0,188.0,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,True,Other,188,188.0,100.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,True,UNK,0,,
Austria,AT,2021-14,GISAID,17616,1108,6.3,True,XD,0,188.0,0.0
Austria,AT,2021-15,GISAID,16822,2674,15.9,True,B.1.1.529,0,153.0,0.0
Austria,AT,2021-15,GISAID,16822,2674,15.9,True,B.1.617.2,2,153.0,1.3
Austria,AT,2021-15,GISAID,16822,2674,15.9,True,BA.4,0,153.0,0.0
Austria,AT,2021-15,GISAID,16822,2674,15.9,True,BA.5,0,153.0,0.0
Austria,AT,2021-15,GISAID,16822,2674,15.9,True,Other,151,153.0,98.7
Austria,AT,2021-15,GISAID,16822,2674,15.9,True,UNK,0,,
Austria,AT,2021-15,GISAID,16822,2674,15.9,True,XD,0,153.0,0.0
Austria,AT,2021-16,GISAID,15048,3410,22.7,True,B.1.1.529,0,165.0,0.0
Austria,AT,2021-16,GISAID,15048,3410,22.7,True,B.1.617.2,1,165.0,0.6
Austria,AT,2021-16,GISAID,15048,3410,22.7,True,BA.4,0,165.0,0.0
Austria,AT,2021-16,GISAID,15048,3410,22.7,True,BA.5,0,165.0,0.0
Austria,AT,2021-16,GISAID,15048,3410,22.7,True,Other,164,165.0,99.4
Austria,AT,2021-16,GISAID,15048,3410,22.7,True,UNK,0,,
Austria,AT,2021-16,GISAID,15048,3410,22.7,True,XD,0,165.0,0.0
Austria,AT,2021-17,GISAID,12537,1795,14.3,True,B.1.1.529,0,157.0,0.0
Austria,AT,2021-17,GISAID,12537,1795,14.3,True,B.1.617.2,4,157.0,2.5
Austria,AT,2021-17,GISAID,12537,1795,14.3,True,BA.4,0,157.0,0.0
Austria,AT,2021-17,GISAID,12537,1795,14.3,True,BA.5,0,157.0,0.0
Austria,AT,2021-17,GISAID,12537,1795,14.3,True,Other,153,157.0,97.5
Austria,AT,2021-17,GISAID,12537,1795,14.3,True,UNK,0,,
Austria,AT,2021-17,GISAID,12537,1795,14.3,True,XD,0,157.0,0.0
Austria,AT,2021-18,GISAID,9021,1652,18.3,True,B.1.1.529,0,172.0,0.0
Austria,AT,2021-18,GISAID,9021,1652,18.3,True,B.1.617.2,2,172.0,1.2
Austria,AT,2021-18,GISAID,9021,1652,18.3,True,BA.4,0,172.0,0.0
Austria,AT,2021-18,GISAID,9021,1652,18.3,True,BA.5,0,172.0,0.0
Austria,AT,2021-18,GISAID,9021,1652,18.3,True,Other,170,172.0,98.8
Austria,AT,2021-18,GISAID,9021,1652,18.3,True,UNK,0,,
Austria,AT,2021-18,GISAID,9021,1652,18.3,True,XD,0,172.0,0.0
Austria,AT,2021-19,GISAID,5736,2104,36.7,True,B.1.1.529,0,426.0,0.0
Austria,AT,2021-19,GISAID,5736,2104,36.7,True,B.1.617.2,1,426.0,0.2
Austria,AT,2021-19,GISAID,5736,2104,36.7,True,BA.4,0,426.0,0.0
Austria,AT,2021-19,GISAID,5736,2104,36.7,True,BA.5,0,426.0,0.0
Austria,AT,2021-19,GISAID,5736,2104,36.7,True,Other,425,426.0,99.8
Austria,AT,2021-19,GISAID,5736,2104,36.7,True,UNK,0,,
Austria,AT,2021-19,GISAID,5736,2104,36.7,True,XD,0,426.0,0.0
Austria,AT,2021-20,GISAID,4156,1335,32.1,True,B.1.1.529,0,234.0,0.0
Austria,AT,2021-20,GISAID,4156,1335,32.1,True,B.1.617.2,4,234.0,1.7
Austria,AT,2021-20,GISAID,4156,1335,32.1,True,BA.4,0,234.0,0.0
Austria,AT,2021-20,GISAID,4156,1335,32.1,True,BA.5,0,234.0,0.0
Austria,AT,2021-20,GISAID,4156,1335,32.1,True,Other,230,234.0,98.3
Austria,AT,2021-20,GISAID,4156,1335,32.1,True,UNK,0,,
Austria,AT,2021-20,GISAID,4156,1335,32.1,True,XD,0,234.0,0.0
Austria,AT,2021-21,GISAID,3160,643,20.3,True,B.1.1.529,0,140.0,0.0
Austria,AT,2021-21,GISAID,3160,643,20.3,True,B.1.617.2,7,140.0,5.0
Austria,AT,2021-21,GISAID,3160,643,20.3,True,BA.4,0,140.0,0.0
Austria,AT,2021-21,GISAID,3160,643,20.3,True,BA.5,0,140.0,0.0
Austria,AT,2021-21,GISAID,3160,643,20.3,True,Other,133,140.0,95.0
Austria,AT,2021-21,GISAID,3160,643,20.3,True,UNK,0,,
Austria,AT,2021-21,GISAID,3160,643,20.3,True,XD,0,140.0,0.0
Austria,AT,2021-22,GISAID,2424,511,21.1,True,B.1.1.529,0,109.0,0.0
Austria,AT,2021-22,GISAID,2424,511,21.1,True,B.1.617.2,36,109.0,33.0
Austria,AT,2021-22,GISAID,2424,511,21.1,True,BA.4,0,109.0,0.0
Austria,AT,2021-22,GISAID,2424,511,21.1,True,BA.5,0,109.0,0.0
Austria,AT,2021-22,GISAID,2424,511,21.1,True,Other,73,109.0,67.0
Austria,AT,2021-22,GISAID,2424,511,21.1,True,UNK,0,,
Austria,AT,2021-22,GISAID,2424,511,21.1,True,XD,0,109.0,0.0
Austria,AT,2021-23,GISAID,1685,1000,59.3,True,B.1.1.529,0,271.0,0.0
Austria,AT,2021-23,GISAID,1685,1000,59.3,True,B.1.617.2,130,271.0,48.0
Austria,AT,2021-23,GISAID,1685,1000,59.3,True,BA.4,0,271.0,0.0
Austria,AT,2021-23,GISAID,1685,1000,59.3,True,BA.5,0,271.0,0.0
Austria,AT,2021-23,GISAID,1685,1000,59.3,True,Other,141,271.0,52.0
Austria,AT,2021-23,GISAID,1685,1000,59.3,True,UNK,0,,
Austria,AT,2021-23,GISAID,1685,1000,59.3,True,XD,0,271.0,0.0
Austria,AT,2021-24,GISAID,1002,827,82.5,True,B.1.1.529,0,526.0,0.0
Austria,AT,2021-24,GISAID,1002,827,82.5,True,B.1.617.2,279,526.0,53.0
Austria,AT,2021-24,GISAID,1002,827,82.5,True,BA.4,0,526.0,0.0
Austria,AT,2021-24,GISAID,1002,827,82.5,True,BA.5,0,526.0,0.0
Austria,AT,2021-24,GISAID,1002,827,82.5,True,Other,247,526.0,47.0
Austria,AT,2021-24,GISAID,1002,827,82.5,True,UNK,0,,
Austria,AT,2021-24,GISAID,1002,827,82.5,True,XD,0,526.0,0.0
Austria,AT,2021-25,GISAID,679,463,68.2,True,B.1.1.529,0,209.0,0.0
Austria,AT,2021-25,GISAID,679,463,68.2,True,B.1.617.2,161,209.0,77.0
Austria,AT,2021-25,GISAID,679,463,68.2,True,BA.4,0,209.0,0.0
Austria,AT,2021-25,GISAID,679,463,68.2,True,BA.5,0,209.0,0.0
Austria,AT,2021-25,GISAID,679,463,68.2,True,Other,48,209.0,23.0
Austria,AT,2021-25,GISAID,679,463,68.2,True,UNK,0,,
Austria,AT,2021-25,GISAID,679,463,68.2,True,XD,0,209.0,0.0
Austria,AT,2021-26,GISAID,633,619,97.8,True,B.1.1.529,0,216.0,0.0
Austria,AT,2021-26,GISAID,633,619,97.8,True,B.1.617.2,172,216.0,79.6
Austria,AT,2021-26,GISAID,633,619,97.8,True,BA.4,0,216.0,0.0
Austria,AT,2021-26,GISAID,633,619,97.8,True,BA.5,0,216.0,0.0
Austria,AT,2021-26,GISAID,633,619,97.8,True,Other,44,216.0,20.4
Austria,AT,2021-26,GISAID,633,619,97.8,True,UNK,0,,
Austria,AT,2021-26,GISAID,633,619,97.8,True,XD,0,216.0,0.0
Austria,AT,2021-27,GISAID,1093,613,56.1,True,B.1.1.529,0,279.0,0.0
Austria,AT,2021-27,GISAID,1093,613,56.1,True,B.1.617.2,266,279.0,95.3
Austria,AT,2021-27,GISAID,1093,613,56.1,True,BA.4,0,279.0,0.0
Austria,AT,2021-27,GISAID,1093,613,56.1,True,BA.5,0,279.0,0.0
Austria,AT,2021-27,GISAID,1093,613,56.1,True,Other,13,279.0,4.7
Austria,AT,2021-27,GISAID,1093,613,56.1,True,UNK,0,,
Austria,AT,2021-27,GISAID,1093,613,56.1,True,XD,0,279.0,0.0
Austria,AT,2021-28,GISAID,2193,1088,49.6,True,B.1.1.529,0,438.0,0.0
Austria,AT,2021-28,GISAID,2193,1088,49.6,True,B.1.617.2,433,438.0,98.9
Austria,AT,2021-28,GISAID,2193,1088,49.6,True,BA.4,0,438.0,0.0
Austria,AT,2021-28,GISAID,2193,1088,49.6,True,BA.5,0,438.0,0.0
Austria,AT,2021-28,GISAID,2193,1088,49.6,True,Other,5,438.0,1.1
Austria,AT,2021-28,GISAID,2193,1088,49.6,True,UNK,0,,
Austria,AT,2021-28,GISAID,2193,1088,49.6,True,XD,0,438.0,0.0
Austria,AT,2021-29,GISAID,2533,1345,53.1,True,B.1.1.529,0,346.0,0.0
Austria,AT,2021-29,GISAID,2533,1345,53.1,True,B.1.617.2,343,346.0,99.1
Austria,AT,2021-29,GISAID,2533,1345,53.1,True,BA.4,0,346.0,0.0
Austria,AT,2021-29,GISAID,2533,1345,53.1,True,BA.5,0,346.0,0.0
Austria,AT,2021-29,GISAID,2533,1345,53.1,True,Other,3,346.0,0.9
Austria,AT,2021-29,GISAID,2533,1345,53.1,True,UNK,0,,
Austria,AT,2021-29,GISAID,2533,1345,53.1,True,XD,0,346.0,0.0
Austria,AT,2021-30,GISAID,3251,1395,42.9,True,B.1.1.529,0,386.0,0.0
Austria,AT,2021-30,GISAID,3251,1395,42.9,True,B.1.617.2,380,386.0,98.4
Austria,AT,2021-30,GISAID,3251,1395,42.9,True,BA.4,0,386.0,0.0
Austria,AT,2021-30,GISAID,3251,1395,42.9,True,BA.5,0,386.0,0.0
Austria,AT,2021-30,GISAID,3251,1395,42.9,True,Other,6,386.0,1.6
Austria,AT,2021-30,GISAID,3251,1395,42.9,True,UNK,0,,
Austria,AT,2021-30,GISAID,3251,1395,42.9,True,XD,0,386.0,0.0
Austria,AT,2021-31,GISAID,3667,1557,42.5,True,B.1.1.529,0,261.0,0.0
Austria,AT,2021-31,GISAID,3667,1557,42.5,True,B.1.617.2,260,261.0,99.6
Austria,AT,2021-31,GISAID,3667,1557,42.5,True,BA.4,0,261.0,0.0
Austria,AT,2021-31,GISAID,3667,1557,42.5,True,BA.5,0,261.0,0.0
Austria,AT,2021-31,GISAID,3667,1557,42.5,True,Other,1,261.0,0.4
Austria,AT,2021-31,GISAID,3667,1557,42.5,True,UNK,0,,
Austria,AT,2021-31,GISAID,3667,1557,42.5,True,XD,0,261.0,0.0
Austria,AT,2021-32,GISAID,5901,1969,33.4,True,B.1.1.529,0,299.0,0.0
Austria,AT,2021-32,GISAID,5901,1969,33.4,True,B.1.617.2,297,299.0,99.3
Austria,AT,2021-32,GISAID,5901,1969,33.4,True,BA.4,0,299.0,0.0
Austria,AT,2021-32,GISAID,5901,1969,33.4,True,BA.5,0,299.0,0.0
Austria,AT,2021-32,GISAID,5901,1969,33.4,True,Other,2,299.0,0.7
Austria,AT,2021-32,GISAID,5901,1969,33.4,True,UNK,0,,
Austria,AT,2021-32,GISAID,5901,1969,33.4,True,XD,0,299.0,0.0
Austria,AT,2021-33,GISAID,8065,1264,15.7,True,B.1.1.529,4,324.0,1.2
Austria,AT,2021-33,GISAID,8065,1264,15.7,True,B.1.617.2,320,324.0,98.8
Austria,AT,2021-33,GISAID,8065,1264,15.7,True,BA.4,0,324.0,0.0
Austria,AT,2021-33,GISAID,8065,1264,15.7,True,BA.5,0,324.0,0.0
Austria,AT,2021-33,GISAID,8065,1264,15.7,True,Other,0,324.0,0.0
Austria,AT,2021-33,GISAID,8065,1264,15.7,True,UNK,0,,
Austria,AT,2021-33,GISAID,8065,1264,15.7,True,XD,0,324.0,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,True,B.1.1.529,0,386.0,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,True,B.1.617.2,386,386.0,100.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,True,BA.4,0,386.0,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,True,BA.5,0,386.0,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,True,Other,0,386.0,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,True,UNK,0,,
Austria,AT,2021-34,GISAID,9436,2850,30.2,True,XD,0,386.0,0.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,True,B.1.1.529,0,192.0,0.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,True,B.1.617.2,190,192.0,99.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,True,BA.4,0,192.0,0.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,True,BA.5,0,192.0,0.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,True,Other,2,192.0,1.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,True,UNK,0,,
Austria,AT,2021-35,GISAID,11306,2011,17.8,True,XD,0,192.0,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,True,B.1.1.529,0,261.0,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,True,B.1.617.2,261,261.0,100.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,True,BA.4,0,261.0,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,True,BA.5,0,261.0,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,True,Other,0,261.0,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,True,UNK,0,,
Austria,AT,2021-36,GISAID,14060,1618,11.5,True,XD,0,261.0,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,True,B.1.1.529,0,246.0,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,True,B.1.617.2,246,246.0,100.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,True,BA.4,0,246.0,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,True,BA.5,0,246.0,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,True,Other,0,246.0,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,True,UNK,0,,
Austria,AT,2021-37,GISAID,13748,1226,8.9,True,XD,0,246.0,0.0
Austria,AT,2021-38,GISAID,11763,848,7.2,True,B.1.1.529,1,255.0,0.4
Austria,AT,2021-38,GISAID,11763,848,7.2,True,B.1.617.2,254,255.0,99.6
Austria,AT,2021-38,GISAID,11763,848,7.2,True,BA.4,0,255.0,0.0
Austria,AT,2021-38,GISAID,11763,848,7.2,True,BA.5,0,255.0,0.0
Austria,AT,2021-38,GISAID,11763,848,7.2,True,Other,0,255.0,0.0
Austria,AT,2021-38,GISAID,11763,848,7.2,True,UNK,0,,
Austria,AT,2021-38,GISAID,11763,848,7.2,True,XD,0,255.0,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,True,B.1.1.529,0,180.0,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,True,B.1.617.2,180,180.0,100.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,True,BA.4,0,180.0,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,True,BA.5,0,180.0,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,True,Other,0,180.0,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,True,UNK,0,,
Austria,AT,2021-39,GISAID,12594,1706,13.5,True,XD,0,180.0,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,True,B.1.1.529,0,225.0,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,True,B.1.617.2,225,225.0,100.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,True,BA.4,0,225.0,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,True,BA.5,0,225.0,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,True,Other,0,225.0,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,True,UNK,0,,
Austria,AT,2021-40,GISAID,12784,1113,8.7,True,XD,0,225.0,0.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,True,B.1.1.529,0,208.0,0.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,True,B.1.617.2,208,208.0,100.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,True,BA.4,0,208.0,0.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,True,BA.5,0,208.0,0.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,True,Other,0,208.0,0.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,True,UNK,0,,
Austria,AT,2021-41,GISAID,15360,1600,10.4,True,XD,0,208.0,0.0
Austria,AT,2021-42,GISAID,23855,2233,9.4,True,B.1.1.529,0,359.0,0.0
Austria,AT,2021-42,GISAID,23855,2233,9.4,True,B.1.617.2,359,359.0,100.0
Austria,AT,2021-42,GISAID,23855,2233,9.4,True,BA.4,0,359.0,0.0
Austria,AT,2021-42,GISAID,23855,2233,9.4,True,BA.5,0,359.0,0.0
Austria,AT,2021-42,GISAID,23855,2233,9.4,True,Other,0,359.0,0.0
Austria,AT,2021-42,GISAID,23855,2233,9.4,True,UNK,0,,
Austria,AT,2021-42,GISAID,23855,2233,9.4,True,XD,0,359.0,0.0
Austria,AT,2021-43,GISAID,34574,1121,3.2,True,B.1.1.529,0,291.0,0.0
Austria,AT,2021-43,GISAID,34574,1121,3.2,True,B.1.617.2,291,291.0,100.0
